,train,val,test
633,TCGA-Y6-A8TL-01Z-00-DX3.5E46977F-4144-486B-8955-717A833291D7,,
634,TCGA-Y6-A9XI-01Z-00-DX2.43D8478F-EE66-414A-81B4-401AF1D50246,,
635,TCGA-Y6-A9XI-01A-01-TSA.4066C308-9C8B-475A-B22B-CBA72743D0BE,,
636,TCGA-Y6-A9XI-01Z-00-DX4.46354624-5C2E-4E43-A73D-FC530D90068D,,
637,TCGA-Y6-A9XI-01Z-00-DX6.1AA896B6-F5CA-4394-BDC0-7B0B9686854F,,
638,TCGA-Y6-A9XI-01Z-00-DX1.BCEC7405-546D-4CF3-90F3-9620C0A74B63,,
639,TCGA-Y6-A9XI-01Z-00-DX5.C484E378-EF4C-4F91-ACC0-53FFC48F166F,,
640,TCGA-Y6-A9XI-01Z-00-DX3.167452BB-33BA-4C13-9795-371CEAA8527D,,
641,TCGA-YJ-A8SW-01A-01-TSA.B5FDC456-41FD-4A6B-86AF-342C253BF2EE,,
642,TCGA-YL-A8HJ-01A-01-TSA.2DA5DB1D-109B-40FB-A53A-2AFDCC5B499D,,
643,TCGA-YL-A8HJ-01Z-00-DX1.7C6FAED0-CD7C-4EC5-BEB0-5FF40E1089C6,,
644,TCGA-YL-A8HK-01Z-00-DX1.9A095D1F-A8CA-4BE4-9B42-83BC45FE54D7,,
645,TCGA-YL-A8HK-01A-01-TSA.F34A1AFE-39C4-48BE-BB64-273A48689ED5,,
646,TCGA-YL-A8HL-01A-01-TSA.44156110-199F-4D94-9402-B94066EB689F,,
647,TCGA-YL-A8HL-01Z-00-DX1.B3D15BCD-20BE-4ACF-8837-B766FD9893CC,,
648,TCGA-YL-A8HO-01Z-00-DX1.5ECDCA17-3ED8-49CD-89AC-A31C7F0E6FA9,,
649,TCGA-YL-A8HO-01A-01-TSA.2FCEFD51-8F69-412E-8285-A2E470621DDA,,
650,TCGA-YL-A8SA-01Z-00-DX1.B246D547-9875-42DB-8BD9-206C449EF089,,
651,TCGA-YL-A8SA-01A-02-TSB.71FC9496-3817-4694-A5FD-272C5678442F,,
652,TCGA-YL-A8SB-01Z-00-DX1.6E3A9961-7A7E-456F-B703-4920FCC79425,,
653,TCGA-YL-A8SB-01A-03-TS3.0EF52F97-A16A-4BC4-8237-B817B330065E,,
654,TCGA-YL-A8SC-01A-01-TSA.F9DD8CF3-5F18-4572-81AE-E6E1831C960C,,
655,TCGA-YL-A8SC-01Z-00-DX1.B8CD6404-5586-44B1-A7AF-B7054BFA68B3,,
656,TCGA-YL-A8SH-01Z-00-DX3.5E1F7D7F-1081-4EBF-A924-CDDDBF838CE5,,
657,TCGA-YL-A8SH-01Z-00-DX1.11EC242B-C4D2-46E3-9E8F-3BA5A508D046,,
658,TCGA-YL-A8SH-01Z-00-DX2.2B25B4BE-0236-44E4-A04E-498C45AEA23B,,
659,TCGA-YL-A8SH-01Z-00-DX4.3270B417-4F55-464B-9D87-3A1274062429,,
660,TCGA-YL-A8SH-01B-01-TSA.47547F89-BC20-4C46-ABD6-73C311C338AB,,
661,TCGA-YL-A8SI-01Z-00-DX1.35E5FB1A-9AAC-4942-892B-E9D80F6BDA23,,
662,TCGA-YL-A8SI-01A-01-TSA.E1A0AFF5-CD6F-4E05-BE6F-C76F1864363D,,
663,TCGA-YL-A8SI-01Z-00-DX2.5B7B6A5E-7683-47AF-9070-8994B40A325C,,
664,TCGA-YL-A8SI-01Z-00-DX3.C8A7B059-B474-4465-92AA-2F8D99745206,,
665,TCGA-YL-A8SJ-01Z-00-DX3.C3493DD6-8AB2-42D2-A9A3-A155324D2735,,
666,TCGA-YL-A8SJ-01Z-00-DX1.FE930A8E-20F9-4D8D-9D98-03D2BB58927A,,
667,TCGA-YL-A8SJ-01Z-00-DX2.36E46E11-79CA-4356-B68F-F387219B3D16,,
668,TCGA-YL-A8SJ-01B-01-TSA.A0CD7212-21C7-4589-9149-82486D050A42,,
669,TCGA-YL-A8SJ-01Z-00-DX4.331994CE-8283-4A45-8670-0015B123A336,,
670,TCGA-YL-A8SK-01Z-00-DX3.6DB3959A-555D-433E-94D2-58E7C37CA01B,,
671,TCGA-YL-A8SK-01Z-00-DX1.806C30FC-7C27-46A5-8EF7-BBCC5D8738DC,,
672,TCGA-YL-A8SK-01Z-00-DX4.E81BAE2E-4003-40C6-810D-5E3B600C4E05,,
673,TCGA-YL-A8SK-01Z-00-DX2.AFB7A0C8-33A5-4D5F-AA0F-428E79FD03F6,,
674,TCGA-YL-A8SK-01B-02-TSB.584CE622-2AE8-421A-855F-DB7CFBAE45AF,,
675,TCGA-YL-A8SL-01Z-00-DX1.6758D124-1154-4D76-8569-72A1C148F64C,,
676,TCGA-YL-A8SL-01Z-00-DX3.D85D40A5-172E-4A33-97BE-54EF0FC01A75,,
677,TCGA-YL-A8SL-01Z-00-DX2.F64D1539-E590-4B51-96B4-1F95CAE6E33A,,
678,TCGA-YL-A8SL-01B-02-TSB.508A4D04-7663-4BE1-B015-307E9449FFF0,,
679,TCGA-YL-A8SL-01Z-00-DX4.EBF80535-B360-4F82-BBC2-C9092D1E23FC,,
680,TCGA-YL-A8SO-01B-03-TSC.18585A82-3468-458B-BE99-BE0E03BF48BF,,
681,TCGA-YL-A8SO-01Z-00-DX1.88A5DA1C-0C10-471D-8328-F99106923532,,
682,TCGA-YL-A8SP-01Z-00-DX1.4F1DBA34-DA6D-4DBA-B765-6720A6DDAA21,,
683,TCGA-YL-A8SP-01B-01-TSA.9C8F6607-F12D-4FFF-A214-718AFDAED8AE,,
684,TCGA-YL-A8SQ-01B-01-TSA.78F9A461-E73E-41A1-8BFB-242F4DEDB4DE,,
685,TCGA-YL-A8SQ-01Z-00-DX1.0DFEF9A0-9C25-46F9-8EB4-96844346F236,,
686,TCGA-YL-A8SR-01Z-00-DX1.0F54981A-9952-4CC8-BDC3-4EDA16739F22,,
687,TCGA-YL-A8SR-01B-01-TSA.EA0815AA-B984-4C63-A90E-8E832E1E2A3A,,
688,TCGA-YL-A9WH-01A-01-TS1.0AC72DF1-8DD2-4502-818A-26AFD25A6FEA,,
689,TCGA-YL-A9WH-01Z-00-DX1.7240AB29-F661-4456-A68D-B0FF40F553B8,,
690,TCGA-YL-A9WJ-01Z-00-DX1.ECE31D79-8A8E-45DB-8BC4-97B303D38B1B,,
691,TCGA-YL-A9WJ-01A-01-TSA.9E99CB4C-DBA6-40F5-AB4B-38C2EBF3F9C4,,
692,TCGA-YL-A9WK-01Z-00-DX1.8541045E-7FD4-4E74-BA15-9A0F57AF6BBA,,
693,TCGA-YL-A9WK-01A-01-TSA.796176F2-FD1C-4CD6-8D1C-81CC81C36FEF,,
694,TCGA-YL-A9WL-01A-01-TSA.2339347C-F602-42E7-93CD-6E14C9DE12D6,,
695,TCGA-YL-A9WL-01Z-00-DX1.4EE10C9A-18EA-4DB0-BE29-06F6A75FE5A0,,
696,TCGA-YL-A9WX-01A-02-TSB.BA6CDC4A-862D-4A80-A90D-581D1474BF13,,
697,TCGA-YL-A9WX-01Z-00-DX1.20B40B9A-C210-419D-B9A2-391DC92D9B7A,,
698,TCGA-YL-A9WY-01Z-00-DX1.16415C29-1D79-4560-8F49-633F37F2804E,,
699,TCGA-YL-A9WY-01A-01-TSA.C81E8CA7-C143-4147-B4F6-F60AE917CFF1,,
700,TCGA-ZG-A8QW-01A-01-TSA.0C287A6F-F314-4DBA-8C57-09E6D58C88AD,,
701,TCGA-ZG-A8QY-01A-01-TSA.BFE95B53-91F9-4359-BA28-E78E29018CE0,,
702,TCGA-ZG-A8QZ-01A-01-TSA.9A8D8289-1454-4B4C-AE31-305A5464BB27,,
703,TCGA-ZG-A9KY-01A-01-TSA.19DDB515-C828-4753-987A-1B44FB773DED,,
704,TCGA-ZG-A9L0-01A-01-TSA.280B1A28-E0DA-4176-A302-BE64AA1DAEA8,,
705,TCGA-ZG-A9L1-01A-01-TSA.86D636E3-1834-4073-A01E-1E92163FD9BE,,
706,TCGA-ZG-A9L2-01A-03-TSC.9DB5D318-4F64-4A97-A77D-04A61CBFA3B3,,
707,TCGA-ZG-A9L4-01A-01-TSA.2B1A31BA-CE0D-454E-90F4-3411A490C0F7,,
708,TCGA-ZG-A9L5-01A-01-TSA.274FC8F8-BF56-41C1-892D-316D4E55CCF9,,
709,TCGA-ZG-A9L9-01A-01-TSA.2DD3C7A9-8B07-4A8A-A3EA-9A95D537833E,,
710,TCGA-ZG-A9LB-01A-01-TSA.56576C68-7C1D-428A-991F-879433C63291,,
711,TCGA-ZG-A9LM-01A-01-TSA.B81D5DD3-9C4C-4A14-84F6-4056A64A0F89,,
712,TCGA-ZG-A9LN-01A-01-TS1.D49E3571-48C6-476B-9A50-96E113DA4968,,
713,TCGA-ZG-A9LS-01A-01-TSA.A9224B8C-B844-4084-909A-B1E2F0C1D645,,
714,TCGA-ZG-A9LU-01A-01-TSA.255C0B9F-A490-48B7-A4EE-709493F565E2,,
715,TCGA-ZG-A9LY-01A-01-TSA.C74D39B1-068A-4519-9B39-62C4F4809FB8,,
716,TCGA-ZG-A9LZ-01A-01-TSA.3A6A9A84-5007-4B87-B13C-DE98FEB23631,,
717,TCGA-ZG-A9N3-01A-01-TSA.E24427FE-D909-4E15-A4B6-9121477BA5E0,,
718,TCGA-ZG-A9ND-01A-01-TS1.9DDEF1F8-A719-4FCD-B6F2-EEECD747B9D5,,
719,TCGA-ZG-A9NI-01A-01-TSA.116F3646-19FA-4A74-B2BB-F4B677B0F3FA,,
